Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,id,function_name,codeFunctions,originalComment,codeComment,human_conciseness,human_fluency,human_content_adequacy,BLEU_1,ROUGE_1_P,ROUGE_W_R,CodeT5_plus_CS,BERTScore_R,SentenceBERT_CS,InferSent_CS,SIDE_score,C_Coeff,SIDE_emb,model_content_adequacy,model_conciseness,model_fluency
106,106,106,107,xpath_attr_functional_pseudo_element,"def xpath_attr_functional_pseudo_element(
            xpath: OriginalXPathExpr, function: FunctionalPseudoElement
    ) -> XPathExpr:
        
        if function.argument_types() not in ([""STRING""], [""IDENT""]):
            raise ExpressionError(
                f""Expected a single string or ident for ::attr(), got {function.arguments!r}""
            )
        return XPathExpr.from_xpath(xpath, attribute=function.arguments[0].value)",Support selecting attribute values using ::attr() pseudo-element,Convert functional pseudo-element to XPath expression with attribute handling.,5.0,5.0,4.0,0.6923076923076923,0.3,0.25,0.5883283019065857,0.35811585,0.53120685,0.68010426,0.946877121925354,0.1111111111111111,0.6804367929887238,4.0,5.0,4.0
107,107,107,108,get_torch_device,"def get_torch_device() -> any:
    
    device_name = get_device_name()
    try:
        return getattr(torch, device_name)
    except AttributeError:
        logger.warning(f""Device namespace '{device_name}' not found in torch, try to load torch.cuda."")
        return torch.cuda",Return the corresponding torch attribute based on the device type string.,"Determine and return the appropriate PyTorch device, defaulting to CUDA if unavailable.",5.0,5.0,3.0,0.7011494252873564,0.25,0.2727272727272727,0.6993991136550903,0.3042429,0.4061062,0.5912478,0.986851930618286,0.25,0.5586071798000839,4.0,5.0,5.0
108,108,108,109,initialize_cache,"def initialize_cache(self, num_gpu_blocks: int, num_cpu_blocks: int) -> None:
        

        # NOTE: We log here to avoid multiple logs when number of workers is
        # greater than one. We could log in the engine, but not all executors
        # have GPUs.
        logger.info(""# GPU blocks: %d, # CPU blocks: %d"", num_gpu_blocks, num_cpu_blocks)

        self.cache_config.num_gpu_blocks = num_gpu_blocks
        self.cache_config.num_cpu_blocks = num_cpu_blocks

        if torch.distributed.get_rank() == 0:
            print(
                f""before init cache memory allocated: {torch.cuda.memory_allocated() / 1e9}GB, reserved: {torch.cuda.memory_reserved() / 1e9}GB""
            )
        self.worker.initialize_cache(num_gpu_blocks=num_gpu_blocks, num_cpu_blocks=num_cpu_blocks)
        if torch.distributed.get_rank() == 0:
            print(
                f""after init cache memory allocated: {torch.cuda.memory_allocated() / 1e9}GB, reserved: {torch.cuda.memory_reserved() / 1e9}GB""
            )",Initialize the KV cache in all workers.,"Initialize cache with specified GPU and CPU blocks, logging memory usage and configuration.",5.0,5.0,4.0,0.4065934065934066,0.1538461538461538,0.2857142857142857,0.5625091791152954,0.37777162,0.40860155,0.7271948,0.9657549858093262,0.3846153846153846,0.6694623800707158,5.0,5.0,5.0
109,109,109,110,__str__,"def __str__(self) -> str:
        
        info = """"
        info += ""Filter Task:\n""
        info += f""  content_type: {self._content_type}\n""
        info += f""  min_size: {self._min_size}\n""
        info += f""  max_aspect_ratio: {self._max_aspect_ratio}\n""
        info += f""  min_aspect_ratio: {self._min_aspect_ratio}\n""
        info += f""  filter: {self._filter}\n""
        return info",Returns a string with the object's config and run time state,Generate a string representation of filter task attributes for display.,5.0,5.0,5.0,0.6619718309859155,0.2,0.1666666666666666,0.5584713220596313,0.32903582,0.5935398,0.6631979,0.6720615029335022,0.2,0.5972001064929123,5.0,5.0,5.0
110,110,110,111,to_dict,"def to_dict(self) -> Dict[str, Any]:
    
    return {
      ""response"": self.response,
      ""context"": {
        ""entities"": [(e.to_dict(e, include_fields=e.F_TO_CONTEXT), float(s)) for e, s in self.context.entities],
        ""relations"": [(r.to_dict(r, include_fields=r.F_TO_CONTEXT), float(s)) for r, s in self.context.relations],
        ""chunks"": [(c.to_dict(c, include_fields=c.F_TO_CONTEXT), float(s)) for c, s in self.context.chunks],
      },
    }",Convert the query response to a dictionary.,Convert object attributes into a structured dictionary format for serialization.,5.0,5.0,5.0,0.4875,0.3,0.4285714285714285,0.5803871154785156,0.49559543,0.6657618,0.71727043,0.9651486873626708,0.2,0.3777610275067966,5.0,5.0,5.0
111,111,111,112,extract_urls_from_jsonl,"def extract_urls_from_jsonl(file_path):
    
    urls = set()
    url_to_data = {}
    with open(file_path, ""r"", encoding=""utf-8"") as f:
        for line in f:
            try:
                data = json.loads(line.strip())
                if ""url"" in data and data[""url""]:
                    url = data[""url""]
                    urls.add(url)
                    # Store minimal context for each URL
                    url_to_data[url] = {""id"": data.get(""id"", """"), ""type"": data.get(""type"", """"), ""page"": data.get(""page"", """")}
            except json.JSONDecodeError:
                print(f""Warning: Could not parse JSON from line in {file_path}"")
                continue
    return urls, url_to_data",Extract URLs from a JSONL file.,Extract unique URLs and associated metadata from a JSONL file,5.0,5.0,4.0,0.4918032786885246,0.6,1.0,0.5610396265983582,0.8092725,0.803039,0.7522142,0.9813823699951172,0.5,0.5336415761272352,5.0,5.0,5.0
112,112,112,113,get_status_html,"def get_status_html(is_available: bool) -> str:
    
    color = ""green"" if is_available else ""red""
    status = ""Available"" if is_available else ""Unavailable""
    return f",Generate HTML for status indicator.,Generate HTML status message with color based on availability,5.0,5.0,5.0,0.5245901639344263,0.3333333333333333,0.6,0.5357668399810791,0.66768837,0.69395924,0.79054856,0.8196170330047607,0.2222222222222222,0.6855696626662574,2.0,4.0,4.0
113,113,113,114,get_port,"def get_port():
    
    if 'PORT' in os.environ:
        port = int(os.environ['PORT'])
        print(f""Using PORT from environment variable: {port}"")
        return port
    elif 'WEBSITE_SITE_NAME' in os.environ:
        # Running in Azure App Service
        print(""Running in Azure App Service, using default port 8000"")
        return 8000  # Azure will redirect requests to this port
    else:
        # Use configured port
        print(f""Using configured port {CONFIG.port}"")
        return CONFIG.port","Get the port to listen on, using config or environment.",Determine the appropriate server port based on environment variables or configuration.,5.0,5.0,5.0,0.6046511627906976,0.4545454545454545,0.4,0.6534931659698486,0.4563582,0.7006399,0.7294375,0.9748663306236268,0.3636363636363636,0.5518951457166854,5.0,5.0,5.0
114,114,114,115,parse_rules_file,"def parse_rules_file(file_path):
    
    pdf_rules = defaultdict(list)

    with open(file_path, ""r"") as f:
        for line in f:
            line = line.strip()
            if not line:
                continue
            try:
                rule = json.loads(line)
                if ""pdf"" in rule:
                    pdf_rules[rule[""pdf""]].append(rule)
            except json.JSONDecodeError:
                print(f""Warning: Could not parse line as JSON: {line}"")

    return pdf_rules",Parse the rules file and organize rules by PDF.,Parse a file to extract and organize PDF-related rules into a dictionary.,5.0,5.0,4.0,0.589041095890411,0.4615384615384615,0.5555555555555556,0.5692266225814819,0.63174886,0.81696737,0.8553833,0.9814173579216005,0.3333333333333333,0.6836451842253679,5.0,5.0,5.0
115,115,115,116,_download_file,"def _download_file(self, url: str):
        
        try:
            response = requests.get(url, stream=True)
            response.raise_for_status()
            file_name = url.split(""/"")[-1]

            file_path = os.path.join(self.cache_dir, file_name)

            with open(file_path, ""wb"") as file:
                for chunk in response.iter_content(chunk_size=8192):
                    file.write(chunk)

            return file_path

        except requests.exceptions.RequestException as e:
            print(f""Error downloading the file: {e}"")",Download a file from a URL and save it to the cache directory.,Download and save a file from a URL to a specified cache directory.,5.0,5.0,4.0,0.8805970149253731,0.8461538461538461,0.6923076923076923,0.6002515554428101,0.7769004,0.9503407,0.93344367,0.9535748958587646,0.3846153846153846,0.5895143577878708,5.0,5.0,5.0
116,116,116,117,get_predefined_execute_fn,"def get_predefined_execute_fn(execute_mode: Execute):
    
    predefined_execute_mode_fn = {
        Execute.ALL: {""execute_fn_name"": ""execute_all""},
        Execute.RANK_ZERO: {""execute_fn_name"": ""execute_rank_zero""},
    }
    return predefined_execute_mode_fn[execute_mode]",Note that here we only asks execute_all and execute_rank_zero to be implemented,Map execution modes to corresponding function names for execution.,4.0,5.0,3.0,0.5723623309045445,0.3333333333333333,0.1333333333333333,0.5361078977584839,-0.071412705,0.5845408,0.5594679,0.8424433469772339,0.0,0.5049845764049434,5.0,5.0,5.0
117,117,117,118,__init__,"def __init__(self):
            
            self.domain = ""mock-domain.auth0.com""
            self.algorithms = [""RS256""]
            self.jwks = {""keys"": []}
            self.auth0_user_model = Auth0User",Initialize the mock Auth0 instance.,"Initialize authentication settings with domain, algorithms, and user model.",5.0,5.0,5.0,0.4133333333333333,0.1111111111111111,0.2,0.52587890625,0.3335458,0.6256562,0.54163134,0.9756479263305664,0.0,0.6072813092215541,4.0,5.0,5.0
118,118,118,119,recreate_collection,"def recreate_collection(collection_name, vector_size):
    
    if client.collection_exists(collection_name):
        print(f""Dropping existing collection '{collection_name}'"")
        client.delete_collection(collection_name)

    print(f""Creating collection '{collection_name}' with vector size {vector_size}"")
    client.create_collection(
        collection_name=collection_name,
        vectors_config=VectorParams(size=vector_size, distance=Distance.COSINE),
    )",Recreate a collection in Qdrant,Recreate a vector collection by deleting and then creating it anew.,5.0,5.0,5.0,0.4477611940298507,0.2727272727272727,0.6,0.546495795249939,0.35757712,0.55548215,0.5768194,0.8134258389472961,0.3636363636363636,0.6958458428032451,5.0,5.0,5.0
119,119,119,120,to_dict,"def to_dict(self):
        
        return {
            ""retrieved_task"": self.retrieved_task,
            ""sub_question"": [item.to_dict() for item in self.sub_retrieved_set],
            ""graph_data"": (
                [str(spo) for spo in self.graph_data.get_all_spo()]
                if self.graph_data
                else []
            ),
            ""chunk_datas"": [item.to_dict() for item in self.chunk_datas],
            ""summary"": self.summary,
        }",Convert response to dictionary format,Convert object attributes to a structured dictionary format.,5.0,5.0,5.0,0.5833333333333334,0.5,0.8,0.5349759459495544,0.36607254,0.6803988,0.8067733,0.8335951566696167,0.125,0.4224690824918821,5.0,5.0,5.0
120,120,120,121,get_random_fact,"def get_random_fact() -> str:
    

    try:
        response = requests.get(url)
        response.raise_for_status()

        data = response.json()

        return f""Random Fact: {data['text']}""

    except requests.exceptions.RequestException as e:
        return f""Error fetching random fact: {str(e)}""","Fetches a random fact from the ""uselessfacts.jsph.pl"" API.",Fetches and returns a random fact or error message from an API.,5.0,5.0,5.0,0.6666666666666666,0.5,0.6,0.6200567483901978,0.35128754,0.67156476,0.6857387,0.5690366625785828,0.4166666666666667,0.633917705586844,5.0,5.0,5.0
121,121,121,122,_fetch_max_batch_size,"def _fetch_max_batch_size(self, model_name, model_version: str = """") -> int:
        
        if model_name in self._max_batch_sizes:
            return self._max_batch_sizes[model_name]

        with self._lock:
            # Double check, just in case another thread set the value while we were waiting
            if model_name in self._max_batch_sizes:
                return self._max_batch_sizes[model_name]

            if not self._grpc_endpoint:
                self._max_batch_sizes[model_name] = 1
                return 1

            try:
                client = self.client if self.client else grpcclient.InferenceServerClient(url=self._grpc_endpoint)
                model_config = client.get_model_config(model_name=model_name, model_version=model_version)
                self._max_batch_sizes[model_name] = model_config.config.max_batch_size
                logger.debug(f""Max batch size for model '{model_name}': {self._max_batch_sizes[model_name]}"")
            except Exception as e:
                self._max_batch_sizes[model_name] = 1
                logger.warning(f""Failed to retrieve max batch size: {e}, defaulting to 1"")

            return self._max_batch_sizes[model_name]",Fetch the maximum batch size from the Triton model configuration in a thread-safe manner.,Retrieve and cache the maximum batch size for a given model using gRPC client,5.0,5.0,5.0,0.7334507439951521,0.4285714285714285,0.3333333333333333,0.566831111907959,0.43798786,0.39507365,0.8490704,0.8667746186256409,0.5714285714285714,0.7079063704507712,4.0,5.0,4.0
